document,field,gold_state,predicted_state,gold_value,predicted_value,gold_derivation,predicted_derivation,gold_rule,predicted_rule,evidence_role,gold_pages,predicted_page,gold_evidence,predicted_evidence,state,value,page,span,bbox,derivation,support,span_coverage,span_iou,span_dilution,bbox_coverage,bbox_iou,bbox_dilution,verbatim,verbatim_fuzzy_score,joint_correct,confidence,gold_requires_evidence,gold_ambiguous,bbox_provenance,support_note,note
sds_19.pdf,supplier_name,PRESENT,PRESENT,Buddy Rhodes Concrete Products,Buddy Rhodes Concrete Products,EXPLICIT,DIRECT,,,direct,1,1,Company: Buddy Rhodes Concrete Products,Company: Buddy Rhodes Concrete Products,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_19.pdf,substance_or_mixture,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_19.pdf,product_cas_number,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_19.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_19.pdf,molecular_weight,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_19.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,4,4,Flash Point: No data,Flash Point: No data Solubility in water: Soluble Melting / freezing point: >800°C Specific,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2857,3.50,1.0000,0.1327,7.54,True,0.0,False,0.9,True,False,system,,
sds_20.pdf,product_name,PRESENT,PRESENT,Petrochemical Stillage Residue KON-92,1.1.2 Relevant identified uses of the,EXPLICIT,DIRECT,,,direct,3,3,Petrochemical Stillage Residue KON-92 (heavy petroleum resin).,Product name 1.1.2 Relevant identified uses of the,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,1.14,0.0000,0.0000,1.66,True,0.0,False,0.9,True,False,system,,
sds_20.pdf,supplier_name,PRESENT,NOT_STATED,"JSC ""Sibur-Khimprom""",,EXPLICIT,DIRECT,,,direct,3,,"JSC "" Sibur-Khimprom""",,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_20.pdf,substance_or_mixture,PRESENT,NOT_STATED,MIXTURE,,COMPOSITION_IMPLIED,DIRECT,composition_implies_form,,premise,3,,"Petrochemical Stillage Residue KON-92 produced from residuals of butyl alcohols, butyl aldehydes, 2-ethylhexanol, 2-ethylhexanoic acid, ethylene-propylene copolymer and ethyl benzene [l].",,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,True,none,,
sds_20.pdf,product_cas_number,NOT_APPLICABLE,PRESENT,,104-76-7,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,3,1,"Petrochemical Stillage Residue KON-92 produced from residuals of butyl alcohols, butyl aldehydes, 2-ethylhexanol, 2-ethylhexanoic acid, ethylene-propylene copolymer and ethyl benzene [l].","CAS No. 104-76-7 manufacturer, supplier, vendor. exporter, importer (delete as appropriate) Emergency telephone (signed)",violated,violated,violated,violated,violated,violated,satisfied,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.9,True,False,system,,"gold is derived, prediction is direct"
sds_20.pdf,chemical_formula,NOT_APPLICABLE,NOT_STATED,,,EXPLICIT,DIRECT,,,direct,3,,3.1.2 Chemical formula No. [l] .,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_20.pdf,molecular_weight,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,3,,"Petrochemical Stillage Residue KON-92 produced from residuals of butyl alcohols, butyl aldehydes, 2-ethylhexanol, 2-ethylhexanoic acid, ethylene-propylene copolymer and ethyl benzene [l].",,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_20.pdf,flash_point,PRESENT,NOT_STATED,more than 61 °C,,EXPLICIT,DIRECT,,,direct,4,,Closed-cup flash point - more than 61 °C;,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
